ngay_tao_don,region_shortname,province_name,district_name,ward_name,deliver_warehouse_id,warehouse_name,nhom_kh,nhom_kl,so_don
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Thị trấn Di Linh,2094200000.00%,(LDO) Di Linh,TTS,1. 10-20kg,3
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Nghĩa,2094200000.00%,(LDO) Di Linh,SME,1. 10-20kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Lâm,2094200000.00%,(LDO) Di Linh,SHOPEE Bulky,1. 10-20kg,6
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Lâm,2094200000.00%,(LDO) Di Linh,TTS,1. 10-20kg,3
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Thị trấn Di Linh,2094200000.00%,(LDO) Di Linh,SME,1. 10-20kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Thị trấn Di Linh,2094200000.00%,(LDO) Di Linh,SHOPEE Bulky,1. 10-20kg,15
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Châu,2094200000.00%,(LDO) Di Linh,TTS,1. 10-20kg,2
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Xã Gia Hiệp,2094200000.00%,(LDO) Di Linh,SHOPEE Bulky,2. 20-30kg,4
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Thượng,2094200000.00%,(LDO) Di Linh,TTS Bulky,2. 20-30kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Xã Gia Hiệp,2094200000.00%,(LDO) Di Linh,SME,2. 20-30kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Châu,2094200000.00%,(LDO) Di Linh,SHOPEE Bulky,2. 20-30kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Xã Gia Hiệp,2094200000.00%,(LDO) Di Linh,SHOPEE Bulky,3. 30-50kg,2
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Xã Đinh Lạc,2094200000.00%,(LDO) Di Linh,SME,4. >50kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Châu,2094200000.00%,(LDO) Di Linh,TTS Bulky,4. >50kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Xã Gia Hiệp,2094200000.00%,(LDO) Di Linh,SHOPEE Bulky,4. >50kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Nghĩa,2094200000.00%,(LDO) Di Linh,SHOPEE Bulky,4. >50kg,1
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Lương,2104600000.00%,(KHO) Vạn Ninh,TTS,1. 10-20kg,3
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Xuân Sơn,2104600000.00%,(KHO) Vạn Ninh,TTS,1. 10-20kg,1
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Hưng,2104600000.00%,(KHO) Vạn Ninh,TTS,1. 10-20kg,3
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Hưng,2104600000.00%,(KHO) Vạn Ninh,SME,1. 10-20kg,2
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Phú,2104600000.00%,(KHO) Vạn Ninh,TTS,1. 10-20kg,1
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Phú,2104600000.00%,(KHO) Vạn Ninh,SME,1. 10-20kg,1
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Xuân Sơn,2104600000.00%,(KHO) Vạn Ninh,SHOPEE Bulky,1. 10-20kg,1
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Thị trấn Vạn Giã,2104600000.00%,(KHO) Vạn Ninh,SME,1. 10-20kg,3
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Hưng,2104600000.00%,(KHO) Vạn Ninh,SHOPEE Bulky,1. 10-20kg,3
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Lương,2104600000.00%,(KHO) Vạn Ninh,SHOPEE Bulky,1. 10-20kg,3
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Phú,2104600000.00%,(KHO) Vạn Ninh,SHOPEE Bulky,1. 10-20kg,4
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Thị trấn Vạn Giã,2104600000.00%,(KHO) Vạn Ninh,SHOPEE Bulky,1. 10-20kg,8
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Xuân Sơn,2104600000.00%,(KHO) Vạn Ninh,SHOPEE Bulky,2. 20-30kg,1
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Thị trấn Vạn Giã,2104600000.00%,(KHO) Vạn Ninh,SHOPEE Bulky,2. 20-30kg,4
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Thị trấn Vạn Giã,2104600000.00%,(KHO) Vạn Ninh,SME,2. 20-30kg,2
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Phú,2104600000.00%,(KHO) Vạn Ninh,SHOPEE Bulky,3. 30-50kg,2
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Hưng,2104600000.00%,(KHO) Vạn Ninh,TTS Bulky,3. 30-50kg,1
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Lương,2104600000.00%,(KHO) Vạn Ninh,SHOPEE Bulky,3. 30-50kg,1
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Thị trấn Vạn Giã,2104600000.00%,(KHO) Vạn Ninh,SME,3. 30-50kg,2
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Thị trấn Vạn Giã,2104600000.00%,(KHO) Vạn Ninh,SHOPEE Bulky,3. 30-50kg,3
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Hưng,2104600000.00%,(KHO) Vạn Ninh,SHOPEE Bulky,4. >50kg,1
2026-08-28,NTB,Khánh Hòa,Huyện Vạn Ninh,Thị trấn Vạn Giã,2104600000.00%,(KHO) Vạn Ninh,SHOPEE Bulky,4. >50kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Thuận Quí,2106500000.00%,(BTH) Hàm Thuận Nam,SME,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Thị trấn Thuận Nam,2106500000.00%,(BTH) Hàm Thuận Nam,SHOPEE Bulky,1. 10-20kg,5
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Thuận Quí,2106500000.00%,(BTH) Hàm Thuận Nam,TTS,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Thị trấn Thuận Nam,2106500000.00%,(BTH) Hàm Thuận Nam,SME,1. 10-20kg,3
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Minh,2106500000.00%,(BTH) Hàm Thuận Nam,TTS,1. 10-20kg,3
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Thị trấn Thuận Nam,2106500000.00%,(BTH) Hàm Thuận Nam,TTS,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Minh,2106500000.00%,(BTH) Hàm Thuận Nam,SHOPEE Bulky,1. 10-20kg,4
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Minh,2106500000.00%,(BTH) Hàm Thuận Nam,SME,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Thuận Quí,2106500000.00%,(BTH) Hàm Thuận Nam,SHOPEE Bulky,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Thuận Quí,2106500000.00%,(BTH) Hàm Thuận Nam,TTS,2. 20-30kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Minh,2106500000.00%,(BTH) Hàm Thuận Nam,SME,2. 20-30kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Minh,2106500000.00%,(BTH) Hàm Thuận Nam,SHOPEE Bulky,2. 20-30kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Thị trấn Thuận Nam,2106500000.00%,(BTH) Hàm Thuận Nam,SHOPEE Bulky,3. 30-50kg,3
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Thị trấn Thuận Nam,2106500000.00%,(BTH) Hàm Thuận Nam,SHOPEE Bulky,4. >50kg,2
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Minh,2106500000.00%,(BTH) Hàm Thuận Nam,SHOPEE Bulky,4. >50kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Tân Thuận,2106700000.00%,(BTH) Tân Hải,SHOPEE Bulky,1. 10-20kg,7
2026-08-28,NTB,Bình Thuận,Thị xã La Gi,Xã Tân Tiến,2106700000.00%,(BTH) Tân Hải,SHOPEE Bulky,1. 10-20kg,3
2026-08-28,NTB,Bình Thuận,Thị xã La Gi,Xã Tân Hải,2106700000.00%,(BTH) Tân Hải,SHOPEE Bulky,1. 10-20kg,3
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Tân Thuận,2106700000.00%,(BTH) Tân Hải,SME,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Thị xã La Gi,Xã Tân Hải,2106700000.00%,(BTH) Tân Hải,TTS,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Tân Thành,2106700000.00%,(BTH) Tân Hải,TTS,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Thị xã La Gi,Xã Tân Bình,2106700000.00%,(BTH) Tân Hải,SHOPEE Bulky,1. 10-20kg,4
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Tân Thành,2106700000.00%,(BTH) Tân Hải,SHOPEE Bulky,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Thị xã La Gi,Xã Tân Bình,2106700000.00%,(BTH) Tân Hải,SME,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Tân Thuận,2106700000.00%,(BTH) Tân Hải,SHOPEE Bulky,2. 20-30kg,2
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Tân Thành,2106700000.00%,(BTH) Tân Hải,SHOPEE Bulky,2. 20-30kg,2
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Tân Thành,2106700000.00%,(BTH) Tân Hải,SME,3. 30-50kg,1
2026-08-28,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 3,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,SME,1. 10-20kg,5
2026-08-28,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 4,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,TTS,1. 10-20kg,6
2026-08-28,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 4,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,SHOPEE Bulky,1. 10-20kg,34
2026-08-28,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 4,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,SHOPEE,1. 10-20kg,2
2026-08-28,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 3,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,SHOPEE Bulky,1. 10-20kg,22
2026-08-28,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 4,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,SME,1. 10-20kg,1
2026-08-28,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 3,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,TTS,1. 10-20kg,5
2026-08-28,NTB,Đắk Nông,Huyện Đắk Glong,Xã Quảng Sơn,2115000000.00%,(DNO) Quảng Sơn,SHOPEE Bulky,1. 10-20kg,5
2026-08-28,NTB,Đắk Nông,Huyện Đắk Glong,Xã Quảng Sơn,2115000000.00%,(DNO) Quảng Sơn,SME,1. 10-20kg,2
2026-08-28,NTB,Đắk Nông,Huyện Đắk Glong,Xã Đắk Ha,2115000000.00%,(DNO) Quảng Sơn,SHOPEE Bulky,1. 10-20kg,2
2026-08-28,NTB,Đắk Nông,Huyện Đắk Glong,Xã Đắk R'Măng,2115000000.00%,(DNO) Quảng Sơn,SHOPEE Bulky,1. 10-20kg,1
2026-08-28,NTB,Đắk Nông,Huyện Đắk Glong,Xã Quảng Sơn,2115000000.00%,(DNO) Quảng Sơn,TTS,1. 10-20kg,3
2026-08-28,NTB,Đắk Nông,Huyện Đắk Glong,Xã Đắk R'Măng,2115000000.00%,(DNO) Quảng Sơn,SME,1. 10-20kg,2
2026-08-28,NTB,Đắk Nông,Huyện Đắk Glong,Xã Quảng Sơn,2115000000.00%,(DNO) Quảng Sơn,SME,2. 20-30kg,4
2026-08-28,NTB,Đắk Nông,Huyện Đắk Glong,Xã Quảng Sơn,2115000000.00%,(DNO) Quảng Sơn,SHOPEE Bulky,2. 20-30kg,1
2026-08-28,NTB,Đắk Nông,Huyện Đắk Glong,Xã Đắk Ha,2115000000.00%,(DNO) Quảng Sơn,SME,2. 20-30kg,1
2026-08-28,NTB,Đắk Nông,Huyện Đắk Glong,Xã Quảng Sơn,2115000000.00%,(DNO) Quảng Sơn,SME,3. 30-50kg,1
2026-08-28,NTB,Đắk Nông,Huyện Đắk Glong,Xã Quảng Sơn,2115000000.00%,(DNO) Quảng Sơn,SHOPEE Bulky,3. 30-50kg,3
2026-08-28,NTB,Đắk Nông,Huyện Đắk Glong,Xã Đắk R'Măng,2115000000.00%,(DNO) Quảng Sơn,SHOPEE Bulky,4. >50kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Mương Mán,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Cần,2129000000.00%,(BTH) Tuyên Quang,SME,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Mỹ Thạnh,2129000000.00%,(BTH) Tuyên Quang,SME,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Bắc,Xã Hàm Hiệp,2129000000.00%,(BTH) Tuyên Quang,TTS,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Cần,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Thành phố Phan Thiết,Xã Tiến Thành,2129000000.00%,(BTH) Tuyên Quang,TTS,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Thành phố Phan Thiết,Xã Tiến Thành,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,1. 10-20kg,10
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Mỹ,2129000000.00%,(BTH) Tuyên Quang,TTS,1. 10-20kg,3
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Cần,2129000000.00%,(BTH) Tuyên Quang,TTS,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Cường,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Cường,2129000000.00%,(BTH) Tuyên Quang,TTS,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Thạnh,2129000000.00%,(BTH) Tuyên Quang,TTS,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Đức Long,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,1. 10-20kg,6
2026-08-28,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Đức Long,2129000000.00%,(BTH) Tuyên Quang,SME,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Mương Mán,2129000000.00%,(BTH) Tuyên Quang,TTS,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Kiệm,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,1. 10-20kg,7
2026-08-28,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Đức Long,2129000000.00%,(BTH) Tuyên Quang,TTS,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Thành phố Phan Thiết,Xã Tiến Lợi,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,1. 10-20kg,6
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Mỹ,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,1. 10-20kg,8
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Thạnh,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,1. 10-20kg,4
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Mương Mán,2129000000.00%,(BTH) Tuyên Quang,SME,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Mỹ,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,2. 20-30kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Thạnh,2129000000.00%,(BTH) Tuyên Quang,SME,2. 20-30kg,1
2026-08-28,NTB,Bình Thuận,Thành phố Phan Thiết,Xã Tiến Lợi,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,2. 20-30kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Kiệm,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,2. 20-30kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Mỹ,2129000000.00%,(BTH) Tuyên Quang,SME,2. 20-30kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Thạnh,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,2. 20-30kg,3
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Mỹ,2129000000.00%,(BTH) Tuyên Quang,TTS Bulky,2. 20-30kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Mương Mán,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,2. 20-30kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Cường,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,2. 20-30kg,1
2026-08-28,NTB,Bình Thuận,Thành phố Phan Thiết,Xã Tiến Thành,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,2. 20-30kg,2
2026-08-28,NTB,Bình Thuận,Thành phố Phan Thiết,Xã Tiến Thành,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,3. 30-50kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Mương Mán,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,3. 30-50kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Cường,2129000000.00%,(BTH) Tuyên Quang,SME,3. 30-50kg,2
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Cần,2129000000.00%,(BTH) Tuyên Quang,SME,3. 30-50kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Mỹ,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,3. 30-50kg,1
2026-08-28,NTB,Bình Thuận,Thành phố Phan Thiết,Xã Tiến Thành,2129000000.00%,(BTH) Tuyên Quang,SME,3. 30-50kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Cường,2129000000.00%,(BTH) Tuyên Quang,TTS Bulky,3. 30-50kg,1
2026-08-28,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Mỹ,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,4. >50kg,1
2026-08-28,NTB,Bình Thuận,Thành phố Phan Thiết,Xã Tiến Thành,2129000000.00%,(BTH) Tuyên Quang,SHOPEE Bulky,4. >50kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Phú Sơn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,TTS,1. 10-20kg,5
2026-08-28,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Bình Thạnh,2129400000.00%,(LDO) Đinh Văn Lâm Hà,TTS,1. 10-20kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Phi Tô,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SHOPEE Bulky,1. 10-20kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Thị trấn Đinh Văn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,TTS,1. 10-20kg,3
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Đạ Đờn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,TTS,1. 10-20kg,3
2026-08-28,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Bình Thạnh,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SHOPEE Bulky,1. 10-20kg,5
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Đạ Đờn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SME,1. 10-20kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Tân Văn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,TTS,1. 10-20kg,3
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Phú Sơn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SME,1. 10-20kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Thị trấn Đinh Văn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SME,1. 10-20kg,8
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Đạ Đờn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SHOPEE Bulky,1. 10-20kg,4
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Tân Văn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SHOPEE Bulky,1. 10-20kg,5
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Thị trấn Đinh Văn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SHOPEE Bulky,1. 10-20kg,7
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Phú Sơn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SHOPEE Bulky,1. 10-20kg,5
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Phú Sơn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SME,2. 20-30kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Đạ Đờn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SME,2. 20-30kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Phi Tô,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SHOPEE Bulky,2. 20-30kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Thị trấn Đinh Văn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SME,2. 20-30kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Bình Thạnh,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SHOPEE Bulky,2. 20-30kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Đạ Đờn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SHOPEE Bulky,2. 20-30kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Phú Sơn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,TTS Bulky,3. 30-50kg,1
2026-08-28,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Phú Sơn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SME,3. 30-50kg,1
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Thị trấn Liên Hương,2129800000.00%,(BTH) Liên Hương,SHOPEE Bulky,1. 10-20kg,14
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Xã Vĩnh Tân,2129800000.00%,(BTH) Liên Hương,TTS,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Thị trấn Liên Hương,2129800000.00%,(BTH) Liên Hương,TTS Bulky,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Xã Phú Lạc,2129800000.00%,(BTH) Liên Hương,SHOPEE Bulky,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Xã Phan Dũng,2129800000.00%,(BTH) Liên Hương,SME,1. 10-20kg,4
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Xã Bình Thạnh,2129800000.00%,(BTH) Liên Hương,SME,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Thị trấn Liên Hương,2129800000.00%,(BTH) Liên Hương,SME,1. 10-20kg,6
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Xã Bình Thạnh,2129800000.00%,(BTH) Liên Hương,SHOPEE Bulky,1. 10-20kg,3
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Xã Phước Thể,2129800000.00%,(BTH) Liên Hương,SME,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Xã Vĩnh Hảo,2129800000.00%,(BTH) Liên Hương,SHOPEE Bulky,1. 10-20kg,6
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Thị trấn Liên Hương,2129800000.00%,(BTH) Liên Hương,TTS,1. 10-20kg,5
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Xã Vĩnh Hảo,2129800000.00%,(BTH) Liên Hương,SME,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Xã Vĩnh Tân,2129800000.00%,(BTH) Liên Hương,SHOPEE Bulky,1. 10-20kg,4
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Xã Phú Lạc,2129800000.00%,(BTH) Liên Hương,SME,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Xã Phú Lạc,2129800000.00%,(BTH) Liên Hương,TTS,1. 10-20kg,1
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Xã Phong Phú,2129800000.00%,(BTH) Liên Hương,SHOPEE Bulky,1. 10-20kg,2
2026-08-28,NTB,Bình Thuận,Huyện Tuy Phong,Xã Phước Thể,2129800000.00%,(BTH) Liên Hương,SHOPEE Bulky,1. 10-20kg,6
2026-08-28,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Phú Thủy,2132000000.00%,(BTH) Phú Thủy,SME,1. 10-20kg,6
