Mã bưu cục,Mã đơn hàng,Loại đơn,Khách hàng,Trạng thái,Thời gian tồn đọng,warehouse_name
22357000,GYYNYVVW,Luân chuyển trả,OTHER,Không cần đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYYPTHHV,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYYWK4Q9,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYYTWQ6M,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYYHMNDX,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYYPWT8B,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYY3739Q,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYYXFBRN,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYYDCKAL,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
22394000,VNGH80942139105,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
21687000,GYYPXN34,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
21687000,GYYBYGH8,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22394000,VNGH80121329102,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22483000,GYYW4M8R,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22394000,VNGH80700649105,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(DNO) Quảng Tín
22483000,GYYKQVAU,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22394000,VNGH80634559103,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22483000,GYY43QT9,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22394000,VNGH80762689104,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22394000,VNGH80669789102,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22483000,GYYWY894,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
21377000,GYYXH4EN,Luân chuyển giao,SHOPEE,Không cần đóng kiện,12_24,(LDO) Đơn Dương
22483000,GYYPU7KE,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
21377000,GYYKGBQM,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Đơn Dương
22483000,GYYHVFEK,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
21377000,GYYVXDBY,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Đơn Dương
22357000,GYYBYP3Q,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Thuận Nam
21377000,GYYAGK6D,Luân chuyển giao,SHOPEE,Không cần đóng kiện,12_24,(LDO) Đơn Dương
22357000,GYYTWGUE,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYYKKMW4,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
21377000,GYYKRFBA,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(LDO) Đơn Dương
22357000,GYYKTALM,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
21687000,GYY3L47H,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22357000,GYYT4YKQ,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
21377000,VNGH80872259102,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,(LDO) Đơn Dương
22746000,GYYWV49M,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,(KHO) Nam Nha Trang 1
22746000,GYYHMFC4,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(KHO) Nam Nha Trang 1
22394000,VNGH80030269103,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22357000,GYY93X4N,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
21396000,GYYVMPFG,Luân chuyển trả,OTHER,Chưa đóng kiện,48_72,(BTH) Hàm Thắng
22357000,GYYBV9TF,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
21396000,GYA838QU_1,Luân chuyển giao,OTHER,Không cần đóng kiện,192,(BTH) Hàm Thắng
22394000,VNGH80654009104,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(DNO) Quảng Tín
21396000,GYA838QU_2,Luân chuyển giao,OTHER,Không cần đóng kiện,192,(BTH) Hàm Thắng
22394000,VNGH80003059107,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYY4KN9N,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80610059104,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYYBURY4,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80674689103,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYY344MH,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80702289101,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYY9349P,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80089529103,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYYVDLCR,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80825669009,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYYVYAUX,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80984629101,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYYPBGNL,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
21687000,GYY3H7KU,Luân chuyển trả,SHOPEE,Không cần đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22774000,GYY44KNB,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(KHO) Diên Khánh 1
22774000,VNGH80250919207,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,(KHO) Diên Khánh 1
22774000,VNGH80971659302,Luân chuyển giao,TTS,Không cần đóng kiện,0_6,(KHO) Diên Khánh 1
22394000,VNGH80620609103,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(DNO) Quảng Tín
22774000,GYYHWYXY,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,(KHO) Diên Khánh 1
21687000,GYY4U6RR,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22774000,VNGH80507759302,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,(KHO) Diên Khánh 1
22774000,VNGH80805739302,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,(KHO) Diên Khánh 1
22774000,VNGH80994799302,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,(KHO) Diên Khánh 1
22774000,GYYHCV4U,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(KHO) Diên Khánh 1
22774000,VNGH80114329302,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,(KHO) Diên Khánh 1
22774000,GYYTRYND,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(KHO) Diên Khánh 1
21687000,GYYK7XLK,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22746000,GYYHVM67,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(KHO) Nam Nha Trang 1
21687000,GYYWXPQD,Luân chuyển trả,SHOPEE,Không cần đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
21687000,GYYWMKLU,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22357000,GYYTKTEV,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Thuận Nam
21687000,GYYTUW4E,Luân chuyển trả,SHOPEE,Không cần đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22357000,GYYKANK7,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
21687000,GYYPDKT6,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
21687000,GYYBF6GG,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22746000,GYY4YE8F,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
21687000,GYYB74KA,Luân chuyển trả,SHOPEE,Không cần đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22746000,GY8KTBYY,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
21687000,GYYBHQR3,Luân chuyển trả,SHOPEE,Không cần đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22746000,GYYFR3TB,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
21687000,GYYBRUNM,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22746000,GYY94ACA,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
21687000,GYY3KGR3,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22746000,GYYDQ8NH,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
21687000,GYY3H7V4,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22746000,GYYDNHRL,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
21687000,GYYW3GPH,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22746000,GYYDPBMF,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
21687000,GYYW3CNH,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22746000,GYYDYM3B,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
21687000,GYYW8D6G,Luân chuyển trả,SHOPEE,Không cần đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22746000,GYYDEPEF,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
21687000,GYYTVLAY,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22357000,GYYK4M7R,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYYHVLRU,Luân chuyển giao,SHOPEE,Không cần đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYYW8DM3,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYYT8368_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYYKDL9F,Luân chuyển giao,OTHER,Không cần đóng kiện,12_24,(NTH) Thuận Nam
22357000,GYYH9D9M_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(NTH) Thuận Nam
22746000,GYYDEW6T,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
21687000,GYYHUVLP,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22051000,GYYKLE6A,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22051000,GYYAHYNN,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22051000,GYYAXCVW,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
21377000,VNGH80450909103,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,(LDO) Đơn Dương
22051000,GYYAHER4,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
21377000,VNGH80221609108,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,(LDO) Đơn Dương
21377000,VNGH80024119102,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,(LDO) Đơn Dương
22394000,VNGH80426839105,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
21377000,GYY9AXRT,Luân chuyển trả,OTHER,Chưa đóng kiện,36_48,(LDO) Đơn Dương
22394000,VNGH80636479102,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
21377000,GYY3BWBR,Luân chuyển trả,SHOPEE,Không cần đóng kiện,36_48,(LDO) Đơn Dương
22774000,GYYPLTKK,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Diên Khánh 1
22394000,VNGH80657749010,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22774000,GYYPVBFQ,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Diên Khánh 1
21377000,GYYXUXT8,Luân chuyển giao,SHOPEE,Chưa đóng kiện,36_48,(LDO) Đơn Dương
21377000,GYY6TQPN,Luân chuyển trả,OTHER,Chưa đóng kiện,48_72,(LDO) Đơn Dương
21377000,VNGH80110599103,Luân chuyển trả,TTS,Chưa đóng kiện,48_72,(LDO) Đơn Dương
22051000,GYYX9LFV,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
21377000,VNGH80401329101,Luân chuyển trả,TTS,Chưa đóng kiện,48_72,(LDO) Đơn Dương
22774000,GYYPBHQE,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,(KHO) Diên Khánh 1
22051000,GYYNPKCK,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22774000,GYYB9BD8,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Diên Khánh 1
22051000,GYY9PXKP,Luân chuyển trả,OTHER,Không cần đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22051000,GYYVG6RD,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22861000,GYYH4AE6,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(NTH) Phan Rang
22861000,VNGH80374209208,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,(NTH) Phan Rang
22394000,VNGH80547489009,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22861000,GYYH39ND,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(NTH) Phan Rang
22934000,GYYH773Q,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(BTH) Lương Sơn
22861000,GYYHAKR4,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,(NTH) Phan Rang
22394000,VNGH80337789102,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22774000,GYYBW66F,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Diên Khánh 1
22051000,GYYDDFGA,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22774000,GYY3UGCB,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Diên Khánh 1
22774000,GYY368TC,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Diên Khánh 1
22774000,GYY44KKE,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Diên Khánh 1
22759000,GYY8DRNG,Luân chuyển giao,OTHER,Không cần đóng kiện,0_6,(LDO) Hòa Ninh
22774000,VNGH80400139109,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(KHO) Diên Khánh 1
22774000,VNGH80511089107,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(KHO) Diên Khánh 1
22759000,GYY8DB7B,Luân chuyển giao,OTHER,Không cần đóng kiện,0_6,(LDO) Hòa Ninh
22774000,VNGH80519599103,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(KHO) Diên Khánh 1
22759000,GYY3YW7F,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,(LDO) Hòa Ninh
22774000,VNGH80564639107,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(KHO) Diên Khánh 1
22759000,GYYHR9MP,Luân chuyển giao,SHOPEE,Không cần đóng kiện,0_6,(LDO) Hòa Ninh
22774000,GYYBB69K,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 1
22759000,GYYH7U3R,Luân chuyển giao,OTHER,Không cần đóng kiện,0_6,(LDO) Hòa Ninh
22774000,GYY3G3B8,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 1
22759000,VNGH80305949209,Luân chuyển giao,TTS,Không cần đóng kiện,0_6,(LDO) Hòa Ninh
22774000,GYY4TQUY,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 1
22934000,GYYXPKFE,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(BTH) Lương Sơn
22861000,GYYXRM9B,Luân chuyển giao,SHOPEE,Không cần đóng kiện,0_6,(NTH) Phan Rang
22774000,GYY4PN6Q,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(KHO) Diên Khánh 1
22861000,GYYHR987,Luân chuyển giao,SHOPEE,Không cần đóng kiện,0_6,(NTH) Phan Rang
22774000,GYYLLGC3,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 1
22861000,GYYHEH6R,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,(NTH) Phan Rang
22774000,GYYWA8MD,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(KHO) Diên Khánh 1
22861000,GYY87FPD,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(NTH) Phan Rang
22774000,GYYNMWYK,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 1
22861000,GYYHTTQC,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,(NTH) Phan Rang
22774000,GYYHF3VT,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(KHO) Diên Khánh 1
22861000,VNGH80509589301,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,(NTH) Phan Rang
22774000,GYYX9U39,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 1
22048001,GYY8LXUD,Luân chuyển giao,OTHER,Đã đóng kiện,12_24,(DNO) ĐL Nam Gia Nghĩa 2
22774000,GYYPQWC7,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 1
22048001,GYYTUC7V,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,(DNO) ĐL Nam Gia Nghĩa 2
22774000,GYYH9EDQ,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(KHO) Diên Khánh 1
22048001,GYYTYYXF,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,(DNO) ĐL Nam Gia Nghĩa 2
22774000,GYYTBCXK,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 1
22048001,GYYB8F4E,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(DNO) ĐL Nam Gia Nghĩa 2
22774000,GYYTDTND,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 1
22048001,GYY3R3AV,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(DNO) ĐL Nam Gia Nghĩa 2
22774000,GYY4YGER,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(KHO) Diên Khánh 1
22048001,GYY3RBGD,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(DNO) ĐL Nam Gia Nghĩa 2
22774000,GYY38CUB,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 1
22934000,GYYTV7UB,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,(BTH) Lương Sơn
22934000,GYYCKVAU,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Lương Sơn
22934000,GYYNAUQU,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Lương Sơn
22861000,GYYHN9UB,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(NTH) Phan Rang
22934000,GYYDNK7K,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Lương Sơn
22861000,GYYD3CD6,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22793000,GYYWLF7A,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,(KHO) Diên Thọ
22793000,GYYPB79V,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,(KHO) Diên Thọ
22048001,GYYVYA3Y,Luân chuyển giao,OTHER,Chưa đóng kiện,36_48,(DNO) ĐL Nam Gia Nghĩa 2
22051000,GYYPVEG7,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22861000,GYYDX666,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22051000,GYYB69P6,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22861000,GYYPCDAR,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22051000,GYYTNEAY_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22861000,GYYPVGEC,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22861000,GYYPVYDM,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22861000,GYYBU8V9,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22861000,GYYBVH9X,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22861000,GYYBB4L4,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22861000,GYYBT4B9,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22861000,FHS38507206,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22861000,GYYBARAG,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22830000,GYYQ3WQ3,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYFCHAF,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYGKKDG,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYUKQLT,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYURMDX,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYCLMNY,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYCU3FH,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYC9PVN,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY979EX,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY9UTVL,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY9NBL4,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY9PNCT,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY949NT,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY9WF3G,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY9TX7G,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,GYYDPLRF,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Lương Sơn
22830000,GYY9YUA8,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,GYYPUYRX,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Lương Sơn
22830000,GYYVQLU3,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,GYYPVTM7,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Lương Sơn
22830000,GYYV6QV6,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,GYYPP78G,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,(BTH) Lương Sơn
22830000,GYYVNRLP,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,GYYPBT3E,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,(BTH) Lương Sơn
22830000,GYYVDEXH,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,GYYB9EUH,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Lương Sơn
22830000,GYYV47CR,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYVH9YV,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,GYYBP6LM,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Lương Sơn
22830000,GYYVXGUF,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,VNGH80092029107,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(BTH) Lương Sơn
22830000,GYYV8GGM,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,VNGH80971709106,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(BTH) Lương Sơn
22830000,GYYVETAR,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,VNGH80245969106,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(BTH) Lương Sơn
22830000,GYYVEE8Y,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,(KHO) Cam Linh
22861000,GYYB8LH4,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
