Cấp Quản Lý,Chi tiết,Loại Hàng,Time,Volume,% Gán,% GTC,% Chuyển trả,Leadtime,Sản Lượng Giao Thành Công,Sản Lượng Chuyển Trả,Sản Lượng Gán,Sản Lượng Trả,Sản Lượng Tồn,Sản Lượng Chưa Gán,% Chưa Gán,%Tồn,Hàng Mới Về Trong Ngày,Tỉnh,Vùng,AM
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-07-01 - Thứ 4,20,1,0.9,0,6.22,18,0,20,0,2,0,0,0.1,20,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-06-30 - Thứ 3,21,1,0.7619,0.0952,9.63,15.9999,1.9992,21,1.9992,3.0009,0,0,0.1429,21,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-07-08 - Thứ 4,23,0.9565,0.7826,0,7.5,17.9998,0,21.9995,0,5.0002,1.0005,0.0435,0.2174,23,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-06-29 - Thứ 2,23,1,0.8696,0,10.7,20.0008,0,23,0,2.9992,0,0,0.1304,23,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-06-23 - Thứ 3,25,1,0.84,0,9.33,21,0,25,0,4,0,0,0.16,25,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-07-02 - Thứ 5,26,1,0.9231,0,4.79,24.0006,0,26,0,1.9994,0,0,0.0769,26,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-06-25 - Thứ 5,29,1,0.8621,0,8.4,25.0009,0,29,0,3.9991,0,0,0.1379,29,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-06-21 - Chủ Nhật,31,1,0.8065,0,11.96,25.0015,0,31,0,5.9985,0,0,0.1935,31,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-07-10 - Thứ 6,35,1,0.8286,0.0286,8.31,29.001,1.001,35,1.001,4.998,0,0,0.1428,35,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-06-24 - Thứ 4,36,1,0.9722,0,7.46,34.9992,0,36,0,1.0008,0,0,0.0278,36,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-06-27 - Thứ 7,36,1,0.8056,0,9.79,29.0016,0,36,0,6.9984,0,0,0.1944,36,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-07-17 - Thứ 6,37,1,0.8919,0.0541,8.18,33.0003,2.0017,37,2.0017,1.998,0,0,0.054,37,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-07-15 - Thứ 4,38,1,0.9211,0.0263,9.09,35.0018,0.9994,38,0.9994,1.9988,0,0,0.0526,38,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-06-26 - Thứ 6,39,0.9744,0.6923,0,7.85,26.9997,0,38.0016,0,12.0003,0.9984,0.0256,0.3077,39,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-07-11 - Thứ 7,40,1,0.8,0,9.06,32,0,40,0,8,0,0,0.2,40,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-07-16 - Thứ 5,40,1,0.875,0,4.17,35,0,40,0,5,0,0,0.125,40,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-07-13 - Thứ 2,41,1,0.9512,0,7.23,38.9992,0,41,0,2.0008,0,0,0.0488,41,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-06-22 - Thứ 2,43,1,0.7674,0,12.3,32.9982,0,43,0,10.0018,0,0,0.2326,43,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-07-09 - Thứ 5,44,1,0.8636,0.0227,7.05,37.9984,0.9988,44,0.9988,5.0028,0,0,0.1137,44,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-07-14 - Thứ 3,44,1,0.9091,0.0227,4.3,40.0004,0.9988,44,0.9988,3.0008,0,0,0.0682,44,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 1,2026-06-28 - Chủ Nhật,46,0.9783,0.7174,0,6.79,33.0004,0,45.0018,0,12.9996,0.9982,0.0217,0.2826,46,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-13 - Thứ 2,4,0.75,0.75,0,2.67,3,0,3,0,1,1,0.25,0.25,4,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-06 - Thứ 2,5,1,0.8,0,2,4,0,5,0,1,0,0,0.2,5,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-07 - Thứ 3,8,1,1,0,1.25,8,0,8,0,0,0,0,0,8,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-15 - Thứ 4,10,0.8,0.6,0,2.5,6,0,8,0,4,2,0.2,0.4,10,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-06-22 - Thứ 2,10,0.8,0.5,0,3,5,0,8,0,5,2,0.2,0.5,10,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-03 - Thứ 6,11,0.8182,0.6364,0,1,7.0004,0,9.0002,0,3.9996,1.9998,0.1818,0.3636,11,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-06-20 - Thứ 7,11,1,0.9091,0,2.3,10.0001,0,11,0,0.9999,0,0,0.0909,11,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-06-29 - Thứ 2,11,1,1,0,2.27,11,0,11,0,0,0,0,0,11,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-02 - Thứ 5,12,0.8333,0.75,0,1.89,9,0,9.9996,0,3,2.0004,0.1667,0.25,12,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-06-21 - Chủ Nhật,14,0.9286,0.7143,0,2.4,10.0002,0,13.0004,0,3.9998,0.9996,0.0714,0.2857,14,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-01 - Thứ 4,16,0.9375,0.875,0.0625,2.57,14,1,15,1,1,1,0.0625,0.0625,16,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-14 - Thứ 3,16,0.9375,0.75,0,2.25,12,0,15,0,4,1,0.0625,0.25,16,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-06-25 - Thứ 5,16,0.875,0.875,0,2.14,14,0,14,0,2,2,0.125,0.125,16,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-06-30 - Thứ 3,17,1,0.7059,0.0588,3.58,12.0003,0.9996,17,0.9996,4.0001,0,0,0.2353,17,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-05 - Chủ Nhật,18,0.8333,0.6111,0,1.91,10.9998,0,14.9994,0,7.0002,3.0006,0.1667,0.3889,18,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-04 - Thứ 7,19,0.7895,0.6316,0,2.83,12.0004,0,15.0005,0,6.9996,3.9995,0.2105,0.3684,19,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-06-27 - Thứ 7,19,0.6842,0.5263,0,2.5,9.9997,0,12.9998,0,9.0003,6.0002,0.3158,0.4737,19,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-16 - Thứ 5,20,1,0.65,0,3.15,13,0,20,0,7,0,0,0.35,20,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-06-28 - Chủ Nhật,20,0.85,0.8,0,2.81,16,0,17,0,4,3,0.15,0.2,20,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-06-23 - Thứ 3,20,0.95,0.65,0,2.54,13,0,19,0,7,1,0.05,0.35,20,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-06-26 - Thứ 6,22,0.7727,0.5909,0.0909,2.08,12.9998,1.9998,16.9994,1.9998,7.0004,5.0006,0.2273,0.3182,22,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-06-24 - Thứ 4,26,0.8462,0.6154,0.0385,1.88,16.0004,1.001,22.0012,1.001,8.9986,3.9988,0.1538,0.3461,26,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-11 - Thứ 7,30,0.9333,0.7,0,2.14,21,0,27.999,0,9,2.001,0.0667,0.3,30,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-12 - Chủ Nhật,31,0.8065,0.5161,0,1.94,15.9991,0,25.0015,0,15.0009,5.9985,0.1935,0.4839,31,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-17 - Thứ 6,33,0.9697,0.8485,0,2.25,28.0005,0,32.0001,0,4.9995,0.9999,0.0303,0.1515,33,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-10 - Thứ 6,41,0.878,0.878,0,2.5,35.998,0,35.998,0,5.002,5.002,0.122,0.122,41,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-08 - Thứ 4,45,0.8889,0.8222,0,2.03,36.999,0,40.0005,0,8.001,4.9995,0.1111,0.1778,45,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Mới Ca 2,2026-07-09 - Thứ 5,57,0.8947,0.7193,0,2.34,41.0001,0,50.9979,0,15.9999,6.0021,0.1053,0.2807,57,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-02 - Thứ 5,4,1,0.75,0.25,26.33,3,1,4,1,0,0,0,0,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-04 - Thứ 7,4,1,1,0,23.75,4,0,4,0,0,0,0,0,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-03 - Thứ 6,5,1,1,0,26,5,0,5,0,0,0,0,0,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-08 - Thứ 4,5,1,0.6,0.2,69.67,3,1,5,1,1,0,0,0.2,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-07 - Thứ 3,7,1,0.4286,0,53.67,3.0002,0,7,0,3.9998,0,0,0.5714,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-05 - Chủ Nhật,8,1,0.75,0,25.5,6,0,8,0,2,0,0,0.25,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-01 - Thứ 4,9,1,0.8889,0,41.25,8.0001,0,9,0,0.9999,0,0,0.1111,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-06 - Thứ 2,9,1,0.4444,0,26,3.9996,0,9,0,5.0004,0,0,0.5556,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-16 - Thứ 5,9,1,0.4444,0.2222,32.25,3.9996,1.9998,9,1.9998,3.0006,0,0,0.3334,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-15 - Thứ 4,10,0.9,0.6,0.1,29.5,6,1,9,1,3,1,0.1,0.3,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-06-21 - Chủ Nhật,12,0.9167,0.5,0.1667,40,6,2.0004,11.0004,2.0004,3.9996,0.9996,0.0833,0.3333,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-06-26 - Thứ 6,12,1,0.5833,0.0833,54.43,6.9996,0.9996,12,0.9996,4.0008,0,0,0.3334,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-06-24 - Thứ 4,13,1,0.5385,0.0769,25,7.0005,0.9997,13,0.9997,4.9998,0,0,0.3846,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-14 - Thứ 3,13,0.9231,0.6923,0.0769,54.11,8.9999,0.9997,12.0003,0.9997,3.0004,0.9997,0.0769,0.2308,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-06-22 - Thứ 2,13,1,0.6923,0.1538,31.56,8.9999,1.9994,13,1.9994,2.0007,0,0,0.1539,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-09 - Thứ 5,13,1,0.6923,0.0769,27.11,8.9999,0.9997,13,0.9997,3.0004,0,0,0.2308,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-06-25 - Thứ 5,14,0.9286,0.6429,0,30.56,9.0006,0,13.0004,0,4.9994,0.9996,0.0714,0.3571,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-11 - Thứ 7,14,1,0.5,0.1429,32.71,7,2.0006,14,2.0006,4.9994,0,0,0.3571,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-17 - Thứ 6,15,1,0.6667,0.0667,29.8,10.0005,1.0005,15,1.0005,3.999,0,0,0.2666,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-06-23 - Thứ 3,17,1,0.7647,0.1176,37.23,12.9999,1.9992,17,1.9992,2.0009,0,0,0.1177,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-12 - Chủ Nhật,18,1,0.5556,0.1111,37,10.0008,1.9998,18,1.9998,5.9994,0,0,0.3333,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-06-30 - Thứ 3,18,0.9444,0.7222,0,56.46,12.9996,0,16.9992,0,5.0004,1.0008,0.0556,0.2778,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-06-28 - Chủ Nhật,20,1,0.7,0.05,29.64,14,1,20,1,5,0,0,0.25,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-06-29 - Thứ 2,21,0.7143,0.2381,0.0476,28.4,5.0001,0.9996,15.0003,0.9996,15.0003,5.9997,0.2857,0.7143,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-06-20 - Thứ 7,22,1,0.5909,0.0455,31.15,12.9998,1.001,22,1.001,7.9992,0,0,0.3636,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-06-27 - Thứ 7,22,1,0.7727,0.0455,33.47,16.9994,1.001,22,1.001,3.9996,0,0,0.1818,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-10 - Thứ 6,23,1,0.7826,0.0435,31.56,17.9998,1.0005,23,1.0005,3.9997,0,0,0.1739,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 3,Hàng Tồn,2026-07-13 - Thứ 2,31,1,0.6774,0,31.86,20.9994,0,31,0,10.0006,0,0,0.3226,0,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-06-26 - Thứ 6,92,0.9783,0.7717,0.0435,11.58,70.9964,4.002,90.0036,4.002,17.0016,1.9964,0.0217,0.1848,92,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-17 - Thứ 6,90,1,0.7222,0.0222,13.29,64.998,1.998,90,1.998,23.004,0,0,0.2556,90,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-09 - Thứ 5,124,0.9919,0.8145,0.0161,13.32,100.998,1.9964,122.9956,1.9964,21.0056,1.0044,0.0081,0.1694,124,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-16 - Thứ 5,72,0.9861,0.75,0,9.93,54,0,70.9992,0,18,1.0008,0.0139,0.25,72,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-06-28 - Chủ Nhật,80,1,0.7875,0.0125,10.6,63,1,80,1,16,0,0,0.2,80,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-06-25 - Thứ 5,94,1,0.9468,0.0106,13.31,88.9992,0.9964,94,0.9964,4.0044,0,0,0.0426,94,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-06-22 - Thứ 2,82,0.9756,0.8049,0.0122,11.71,66.0018,1.0004,79.9992,1.0004,14.9978,2.0008,0.0244,0.1829,82,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-15 - Thứ 4,91,0.967,0.8242,0,11.44,75.0022,0,87.997,0,15.9978,3.003,0.033,0.1758,91,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-11 - Thứ 7,91,0.989,0.8791,0.011,10.85,79.9981,1.001,89.999,1.001,10.0009,1.001,0.011,0.1099,91,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-12 - Chủ Nhật,60,0.9833,0.8333,0,15.06,49.998,0,58.998,0,10.002,1.002,0.0167,0.1667,60,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-13 - Thứ 2,60,1,0.8667,0.0333,13.63,52.002,1.998,60,1.998,6,0,0,0.1,60,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-06-27 - Thứ 7,67,1,0.9254,0,11.29,62.0018,0,67,0,4.9982,0,0,0.0746,67,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-06-29 - Thứ 2,62,1,0.9355,0.0161,11.29,58.001,0.9982,62,0.9982,3.0008,0,0,0.0484,62,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-10 - Thứ 6,99,1,0.8384,0.0101,14.72,83.0016,0.9999,99,0.9999,14.9985,0,0,0.1515,99,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-07 - Thứ 3,9,1,1,0,8.67,9,0,9,0,0,0,0,0,9,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-06 - Thứ 2,18,1,0.9444,0,12.65,16.9992,0,18,0,1.0008,0,0,0.0556,18,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-04 - Thứ 7,20,1,0.7,0,15.71,14,0,20,0,6,0,0,0.3,20,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-06-20 - Thứ 7,30,1,0.9333,0,8.89,27.999,0,30,0,2.001,0,0,0.0667,30,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-03 - Thứ 6,31,1,0.9355,0,8.28,29.0005,0,31,0,1.9995,0,0,0.0645,31,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-01 - Thứ 4,37,1,0.973,0,11.03,36.001,0,37,0,0.999,0,0,0.027,37,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-08 - Thứ 4,38,1,0.8947,0,11.76,33.9986,0,38,0,4.0014,0,0,0.1053,38,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-02 - Thứ 5,42,0.9762,0.8095,0,9.74,33.999,0,41.0004,0,8.001,0.9996,0.0238,0.1905,42,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-14 - Thứ 3,44,1,0.75,0,7.82,33,0,44,0,11,0,0,0.25,44,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-06-23 - Thứ 3,44,0.9773,0.8864,0,7.44,39.0016,0,43.0012,0,4.9984,0.9988,0.0227,0.1136,44,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-06-30 - Thứ 3,46,1,0.9565,0.0217,7.75,43.999,0.9982,46,0.9982,1.0028,0,0,0.0218,46,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-07-05 - Chủ Nhật,49,0.9796,0.8367,0,14.83,40.9983,0,48.0004,0,8.0017,0.9996,0.0204,0.1633,49,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-06-24 - Thứ 4,55,1,0.8909,0.0182,10.67,48.9995,1.001,55,1.001,4.9995,0,0,0.0909,55,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 1,2026-06-21 - Chủ Nhật,57,1,0.807,0.0175,10.61,45.999,0.9975,57,0.9975,10.0035,0,0,0.1755,57,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 2,2026-07-04 - Thứ 7,2,1,0.5,0,6,1,0,2,0,1,0,0,0.5,2,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 2,2026-07-03 - Thứ 6,10,1,0.8,0,2.38,8,0,10,0,2,0,0,0.2,10,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 2,2026-07-06 - Thứ 2,13,1,0.9231,0,3.5,12.0003,0,13,0,0.9997,0,0,0.0769,13,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 2,2026-07-13 - Thứ 2,16,1,0.8125,0,3.77,13,0,16,0,3,0,0,0.1875,16,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 2,2026-07-05 - Chủ Nhật,17,1,0.8235,0,4.71,13.9995,0,17,0,3.0005,0,0,0.1765,17,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 2,2026-06-29 - Thứ 2,17,1,0.8235,0,3.86,13.9995,0,17,0,3.0005,0,0,0.1765,17,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 2,2026-07-15 - Thứ 4,19,1,0.7895,0.0526,4.6,15.0005,0.9994,19,0.9994,3.0001,0,0,0.1579,19,Khánh Hòa,NTB,AM Thư
NTB - Khánh Hòa,(KHO) Nam Nha Trang 2,Hàng Mới Ca 2,2026-07-08 - Thứ 4,19,1,0.9474,0,3.39,18.0006,0,19,0,0.9994,0,0,0.0526,19,Khánh Hòa,NTB,AM Thư
