vung,tinh,id_bc,bc,order_code,Nhóm khách,thoi_gian_nhap_bc,Aging,updated_time,num_deliver,Nhóm BL
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,GYARH3EP,SME,2026-08-07 18:39:47.625000,9.545532407,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,GYARABK4,SME,2026-08-07 18:39:47.625000,9.545532407,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,GYA88WAK,SME,2026-08-07 18:40:51.746000,9.544791667,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,GYARRG79,SME,2026-08-07 18:41:00.488000,9.5446875,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,VNGH80875888205,TTS,2026-08-07 18:41:00.488000,9.5446875,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,VNGH80385068201,TTS,2026-08-07 18:41:00.488000,9.5446875,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,GYAMWQBV,Shopee-Bulky,2026-08-07 18:41:15.910000,9.544513889,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,GYARLKBY,Shopee,2026-08-07 18:42:25.544000,9.543703704,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,GYAY6768,SME,2026-08-07 18:42:45.531000,9.543472222,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,GYAYNR6T,SME,2026-08-07 18:42:45.531000,9.543472222,2026-08-17 07:45:21,3,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,GYAYKUKY,SME,2026-08-07 18:42:57.622000,9.543333333,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,GYAYVFLB,SME,2026-08-07 18:43:25.431000,9.543009259,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,VNGH80018458203,TTS,2026-08-07 18:43:25.431000,9.543009259,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,GYART7W4,Shopee,2026-08-07 18:43:41.822000,9.542824074,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Lâm Đồng,22051000,(LDO) Lang Biang - Đà Lạt 1,GYAR8PBL,SME,2026-08-07 18:44:25.510000,9.542314815,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GYAR4FNP,Shopee-Bulky,2026-08-08 05:55:15.699000,9.076458333,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,VNGH80354108109,TTS,2026-08-08 06:00:38.467000,9.072719907,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GYARTGR4,Shopee,2026-08-08 06:00:54.386000,9.072534722,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAEL6RG,SME,2026-08-08 06:12:17.997000,9.06462963,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAMN36X,SME,2026-08-08 06:12:43.564000,9.064328704,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAYAUYN,SME,2026-08-08 06:12:43.564000,9.064328704,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAMVRTY,Shopee,2026-08-08 06:12:43.564000,9.064328704,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAMVRTH,Shopee,2026-08-08 06:12:43.564000,9.064328704,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAEDNXC,SME,2026-08-08 06:13:01.599000,9.06412037,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,VNGH80722848208,TTS,2026-08-08 06:13:11.847000,9.06400463,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYARCR4U,SME,2026-08-08 06:13:26.929000,9.063831019,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYA8NWE3,Shopee,2026-08-08 06:13:33.881000,9.06375,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAM83NE,SME,2026-08-08 06:14:25.711000,9.063148148,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAE6A4K,SME,2026-08-08 06:14:59.727000,9.06275463,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAM4LCH,SME,2026-08-08 06:15:59.870000,9.062060185,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,VNGH80787058207,TTS,2026-08-08 06:15:59.870000,9.062060185,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAR9D8K,SME,2026-08-08 06:16:51.222000,9.061458333,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,VNGH80576258205,TTS,2026-08-08 06:16:51.222000,9.061458333,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYARPW6P,SME,2026-08-08 06:16:51.222000,9.061458333,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GYAMV66L,SME,2026-08-08 06:21:49.228000,9.058009259,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,VNGH80514648210,TTS,2026-08-08 06:22:14.304000,9.057719907,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GYARMEM6,SME,2026-08-08 06:22:14.640000,9.057719907,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GYARUUU7,Shopee,2026-08-08 06:22:32.441000,9.057511574,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAY4BDW,SME,2026-08-08 06:22:33.349000,9.0575,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAY6UWK,SME,2026-08-08 06:22:33.349000,9.0575,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAWPQKV,SME,2026-08-08 06:22:33.349000,9.0575,2026-08-17 07:45:21,3,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAMCX4L,SME,2026-08-08 06:24:45.421000,9.055972222,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,VNGH80609358209,TTS,2026-08-08 06:24:59.897000,9.055810185,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GY8QQM6Y,SME,2026-08-08 06:24:59.897000,9.055810185,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,VNGH80895288208,TTS,2026-08-08 06:24:59.897000,9.055810185,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,VNGH80919178208,TTS,2026-08-08 06:24:59.897000,9.055810185,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,VNGH80009068210,TTS,2026-08-08 06:24:59.897000,9.055810185,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAR48A8,SME,2026-08-08 06:25:20.721000,9.05556713,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GYAMCXL3,SME,2026-08-08 06:26:48.762000,9.054548611,2026-08-17 07:45:21,5,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAPYNEE,SME,2026-08-08 06:28:12.745000,9.053576389,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,VNGH80549698205,TTS,2026-08-08 06:29:09.271000,9.052916667,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAYLFXQ,SME,2026-08-08 06:30:21.801000,9.052083333,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYARPWWD,SME,2026-08-08 06:30:21.801000,9.052083333,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,VNGH80859338203,TTS,2026-08-08 06:30:21.801000,9.052083333,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GYAR398P,SME,2026-08-08 06:31:43.587000,9.051134259,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Lâm Đồng,21516000,(LDO) Đức Trọng 2,GYARTDUL,SME,2026-08-08 06:39:08.703000,9.045983796,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Lâm Đồng,22759000,(LDO) Hòa Ninh,GYAYKGHD,SME,2026-08-08 06:43:50.462000,9.042719907,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Lâm Đồng,20785000,(LDO) B'Lao,VNGH80604358204,TTS,2026-08-08 06:57:07.304000,9.03349537,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GYAEBTVX,SME,2026-08-08 07:03:11.732000,9.029282407,2026-08-17 07:45:21,3,(e) 9 - 10 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYARNLQ7,SME,2026-08-08 07:05:06.891000,9.027951389,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80610998206,TTS,2026-08-08 07:05:31.610000,9.027662037,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80126488207,TTS-Bulky,2026-08-08 07:08:59.437000,9.02525463,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYARTTDB,SME,2026-08-08 07:11:06.696000,9.023784722,2026-08-17 07:45:21,3,(e) 9 - 10 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80543718207,TTS,2026-08-08 07:11:39.327000,9.023402778,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYA8D7HE,SME,2026-08-08 07:11:39.327000,9.023402778,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAR938W,SME,2026-08-08 07:14:49.775000,9.021203704,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80935528204,TTS,2026-08-08 07:15:01.823000,9.021064815,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYARA9RD,SME,2026-08-08 07:15:52.536000,9.020474537,2026-08-17 07:45:21,1,(e) 9 - 10 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80860738208,TTS,2026-08-08 07:16:37.276000,9.019953704,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Đắk Nông,20590000,(DNO) Tuy Đức,GYAM99NR,SME,2026-08-08 07:18:54.389000,9.018368056,2026-08-17 07:45:21,2,(e) 9 - 10 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYARKEMP,SME,2026-08-08 07:19:25.320000,9.018009259,2026-08-17 07:45:21,3,(e) 9 - 10 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80055638207,TTS,2026-08-08 07:21:39.204000,9.016458333,2026-08-17 07:45:21,0,(e) 9 - 10 ngày
NTB,Lâm Đồng,22759000,(LDO) Hòa Ninh,GYAECLNC,SME,2026-08-08 12:23:40.100000,8.806724537,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Lâm Đồng,22759000,(LDO) Hòa Ninh,GYAEQXL8,SME,2026-08-08 12:23:40.100000,8.806724537,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,VNGH80433118210,TTS,2026-08-08 15:24:01.373000,8.681481481,2026-08-17 07:45:21,3,(d) 8 - 9 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,GYAMRAEU,SME,2026-08-08 15:24:11.257000,8.681365741,2026-08-17 07:45:21,4,(d) 8 - 9 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,GYAMRY9F,SME,2026-08-08 15:24:11.257000,8.681365741,2026-08-17 07:45:21,2,(d) 8 - 9 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,GYAM8UXP,SME,2026-08-08 15:24:25.088000,8.681203704,2026-08-17 07:45:21,3,(d) 8 - 9 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,GYARAQC6,SME,2026-08-08 15:25:19.045000,8.680578704,2026-08-17 07:45:21,3,(d) 8 - 9 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,GY8Q6YDU,Shopee-Bulky,2026-08-08 15:25:53.729000,8.680185185,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,GYAMDH8L,SME,2026-08-08 15:26:27.834000,8.679791667,2026-08-17 07:45:21,2,(d) 8 - 9 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,GY8Q7KGM,SME,2026-08-08 15:28:21.285000,8.678472222,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GYAE7LGB,SME,2026-08-08 15:50:47.999000,8.662893519,2026-08-17 07:45:21,3,(d) 8 - 9 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GYAMBYCB,SME,2026-08-08 15:58:55.946000,8.65724537,2026-08-17 07:45:21,2,(d) 8 - 9 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GYAMB3X6,SME,2026-08-08 15:59:37.625000,8.656759259,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80521118204,TTS,2026-08-08 16:29:12.455000,8.636215278,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAM6BX4,SME,2026-08-08 16:29:12.455000,8.636215278,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAR8A8C,SME,2026-08-08 16:29:12.455000,8.636215278,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYARXX6X,SME,2026-08-08 16:29:12.455000,8.636215278,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAYNRWP,SME,2026-08-08 16:29:12.455000,8.636215278,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYARMDD4,SME,2026-08-08 16:29:12.455000,8.636215278,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAR8YW9,SME,2026-08-08 16:29:12.455000,8.636215278,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYARF4UX,SME,2026-08-08 16:29:34.243000,8.635960648,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYA8CK7X,SME,2026-08-08 16:29:42.341000,8.635868056,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80959438205,TTS,2026-08-08 16:29:42.341000,8.635868056,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAE7FQY,SME,2026-08-08 16:29:54.144000,8.635729167,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAMBACE,SME,2026-08-08 16:29:54.144000,8.635729167,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAR8Q7W,SME,2026-08-08 16:29:54.144000,8.635729167,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAMBLWM,SME,2026-08-08 16:29:54.144000,8.635729167,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAMWGPA,SME,2026-08-08 16:29:54.144000,8.635729167,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAMEKHH,SME,2026-08-08 16:29:54.144000,8.635729167,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80870098206,TTS,2026-08-08 16:29:54.144000,8.635729167,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80478258207,TTS,2026-08-08 16:29:54.144000,8.635729167,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAEUGD9,SME,2026-08-08 16:29:54.144000,8.635729167,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAMTRXK,SME,2026-08-08 16:29:54.144000,8.635729167,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8QQ3KV,SME,2026-08-08 16:30:16.161000,8.635474537,2026-08-17 07:45:21,2,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8Q8NBE,SME,2026-08-08 16:30:16.161000,8.635474537,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYARKVHF,SME,2026-08-08 16:30:46.601000,8.635127315,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYARMYV7,Shopee,2026-08-08 16:31:02.041000,8.63494213,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYARTGXD,SME,2026-08-08 16:31:02.041000,8.63494213,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAMUFLM,SME,2026-08-08 16:31:02.041000,8.63494213,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAM3K38,SME,2026-08-08 16:31:02.041000,8.63494213,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAMGRWK,SME,2026-08-08 16:31:02.041000,8.63494213,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8QKR3E,SME,2026-08-08 16:31:08.022000,8.634872685,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80705478210,TTS,2026-08-08 16:31:08.022000,8.634872685,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80077278208,TTS,2026-08-08 16:31:08.022000,8.634872685,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8QQF3V,SME,2026-08-08 16:31:08.022000,8.634872685,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAEWLTY,SME,2026-08-08 16:31:08.022000,8.634872685,2026-08-17 07:45:21,2,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8QGNUW,SME,2026-08-08 16:31:08.022000,8.634872685,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8Q7KQV,SME,2026-08-08 16:31:08.022000,8.634872685,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80917928210,TTS,2026-08-08 16:31:08.022000,8.634872685,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8QGMRD,SME,2026-08-08 16:31:08.022000,8.634872685,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8Q9NMR,SME,2026-08-08 16:31:08.022000,8.634872685,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80718988208,TTS,2026-08-08 16:31:08.022000,8.634872685,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8QGNNA,SME,2026-08-08 16:31:08.022000,8.634872685,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GY8QPGVQ,SME,2026-08-08 16:51:26.686000,8.620775463,2026-08-17 07:45:21,4,(d) 8 - 9 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,VNGH80904178209,TTS,2026-08-08 16:51:26.686000,8.620775463,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GYAEP988,Shopee,2026-08-08 16:51:40.922000,8.620613426,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GYAMBEQR,SME,2026-08-08 16:51:43.992000,8.620578704,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GYAMBTCM,SME,2026-08-08 16:51:43.992000,8.620578704,2026-08-17 07:45:21,2,(d) 8 - 9 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GYARKRC6,SME,2026-08-08 16:52:34.004000,8.619988426,2026-08-17 07:45:21,2,(d) 8 - 9 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GYAM8GBQ,SME,2026-08-08 16:54:00.069000,8.618993056,2026-08-17 07:45:21,2,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAR4FNG,Shopee-Bulky,2026-08-08 17:49:14.569000,8.580636574,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYARYRXY,SME,2026-08-08 17:49:28.165000,8.580474537,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAMRAAW,SME,2026-08-08 17:49:28.165000,8.580474537,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAMKYKP,SME,2026-08-08 17:49:28.165000,8.580474537,2026-08-17 07:45:21,2,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAM494U,SME,2026-08-08 17:49:28.165000,8.580474537,2026-08-17 07:45:21,2,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,VNGH80868028206,TTS,2026-08-08 17:49:28.165000,8.580474537,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAML7P4,SME,2026-08-08 17:49:28.165000,8.580474537,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,VNGH80321168205,TTS,2026-08-08 17:49:28.165000,8.580474537,2026-08-17 07:45:21,2,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYARARF7,SME,2026-08-08 17:49:28.165000,8.580474537,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYAMMAQU,Shopee,2026-08-08 17:50:29.120000,8.579768519,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,VNGH80565808207,TTS,2026-08-08 17:50:53.316000,8.579490741,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GYARTUW9,SME,2026-08-08 17:51:35.560000,8.57900463,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GY8QXVNM,SME,2026-08-08 17:52:37.191000,8.578287037,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GY8QYAUG,SME,2026-08-08 17:52:37.191000,8.578287037,2026-08-17 07:45:21,0,(d) 8 - 9 ngày
NTB,Đắk Nông,20269000,(DNO) Kiến Đức,GY8QTM3L,SME,2026-08-08 17:52:37.191000,8.578287037,2026-08-17 07:45:21,1,(d) 8 - 9 ngày
