Cấp Quản Lý,Chi tiết,Loại Hàng,Time,Volume,% Gán,% GTC,% Chuyển trả,Leadtime,Sản Lượng Giao Thành Công,Sản Lượng Chuyển Trả,Sản Lượng Gán,Sản Lượng Trả,Sản Lượng Tồn,Sản Lượng Chưa Gán,% Chưa Gán,%Tồn,Hàng Mới Về Trong Ngày,Tỉnh,Vùng,AM
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-08-08 - Thứ 7,47,87.23%,65.96%,2.13%,31.9,31,1,41,1,15,6,12.77%,31.91%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-07-20 - Thứ 2,51,98.04%,64.71%,1.96%,36.03,33,1,50,1,17,1,1.96%,33.33%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-08-06 - Thứ 5,58,94.83%,56.90%,3.45%,38.91,33,2,55,2,23,3,5.17%,39.65%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-08-14 - Thứ 6,58,70.69%,58.62%,1.72%,31.12,34,1,41,1,23,17,29.31%,39.66%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-08-03 - Thứ 2,63,92.06%,61.90%,0.00%,45.46,39,0,58,0,24,5,7.94%,38.10%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-07-31 - Thứ 6,79,70.89%,50.63%,0.00%,56.55,40,0,56,0,39,23,29.11%,49.37%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-08-10 - Thứ 2,73,80.82%,57.53%,0.00%,34.69,42,0,59,0,31,14,19.18%,42.47%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-07-24 - Thứ 6,68,77.94%,63.24%,0.00%,44.05,43,0,53,0,25,15,22.06%,36.76%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-08-11 - Thứ 3,57,96.49%,75.44%,3.51%,44.26,43,2,55,2,12,2,3.51%,21.05%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-08-01 - Thứ 7,72,73.61%,59.72%,0.00%,51,43,0,53,0,29,19,26.39%,40.28%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-08-16 - Chủ Nhật,83,68.67%,53.01%,0.00%,48.45,44,0,57,0,39,26,31.33%,46.99%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-07-25 - Thứ 7,64,98.44%,76.56%,1.56%,38.31,49,1,63,1,14,1,1.56%,21.88%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-08-09 - Chủ Nhật,69,95.65%,72.46%,1.45%,34.58,50,1,66,1,18,3,4.35%,26.09%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-07-30 - Thứ 5,91,74.73%,58.24%,1.10%,62.83,53,1,68,1,37,23,25.27%,40.66%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Đắk Nông,(DNO) Bắc Gia Nghĩa,Hàng Tồn,2026-08-07 - Thứ 6,72,94.44%,75.00%,1.39%,33.63,54,1,68,1,17,4,5.56%,23.61%,0,Đắk Nông,NTB,Trần Thị Nhung
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-07-27 - Thứ 2,142,98.59%,92.96%,0.00%,15.36,132,0,140,0,10,2,1.41%,7.04%,142,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-07-28 - Thứ 3,112,100.00%,87.50%,0.00%,16.33,98,0,112,0,14,0,0.00%,12.50%,112,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-14 - Thứ 6,108,99.07%,88.89%,0.00%,13.43,96,0,107,0,12,1,0.93%,11.11%,108,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-08 - Thứ 7,144,96.53%,91.67%,0.00%,16.13,132,0,139,0,12,5,3.47%,8.33%,144,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-07-20 - Thứ 2,172,100.00%,86.63%,0.00%,16.18,149,0,172,0,23,0,0.00%,13.37%,172,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-12 - Thứ 4,119,99.16%,87.39%,0.00%,14.26,104,0,118,0,15,1,0.84%,12.61%,119,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-07-23 - Thứ 5,149,97.99%,85.91%,0.00%,14.8,128,0,146,0,21,3,2.01%,14.09%,149,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-07 - Thứ 6,161,99.38%,87.58%,0.00%,16.94,141,0,160,0,20,1,0.62%,12.42%,161,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-07-24 - Thứ 6,158,97.47%,86.08%,0.00%,13.86,136,0,154,0,22,4,2.53%,13.92%,158,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-11 - Thứ 3,154,99.35%,90.91%,0.00%,13.63,140,0,153,0,14,1,0.65%,9.09%,154,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-07-22 - Thứ 4,99,97.98%,87.88%,0.00%,16.67,87,0,97,0,12,2,2.02%,12.12%,99,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-01 - Thứ 7,124,95.16%,83.87%,0.00%,11.78,104,0,118,0,20,6,4.84%,16.13%,124,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-05 - Thứ 4,141,100.00%,86.52%,0.00%,16.72,122,0,141,0,19,0,0.00%,13.48%,141,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-13 - Thứ 5,154,100.00%,91.56%,0.00%,13.72,141,0,154,0,13,0,0.00%,8.44%,154,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-10 - Thứ 2,113,100.00%,92.04%,0.00%,12.46,104,0,113,0,9,0,0.00%,7.96%,113,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-07-26 - Chủ Nhật,152,95.39%,84.21%,0.00%,15.78,128,0,145,0,24,7,4.61%,15.79%,152,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-07-31 - Thứ 6,146,100.00%,90.41%,0.00%,13.64,132,0,146,0,14,0,0.00%,9.59%,146,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-03 - Thứ 2,119,97.48%,87.39%,0.00%,13.11,104,0,116,0,15,3,2.52%,12.61%,119,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-06 - Thứ 5,140,96.43%,89.29%,0.00%,13.58,125,0,135,0,15,5,3.57%,10.71%,140,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-07-30 - Thứ 5,150,99.33%,86.00%,0.00%,9.73,129,0,149,0,21,1,0.67%,14.00%,150,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-04 - Thứ 3,115,96.52%,90.43%,0.00%,13.31,104,0,111,0,11,4,3.48%,9.57%,115,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-09 - Chủ Nhật,137,96.35%,87.59%,0.00%,14.43,120,0,132,0,17,5,3.65%,12.41%,137,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-16 - Chủ Nhật,82,100.00%,87.80%,0.00%,13,72,0,82,0,10,0,0.00%,12.20%,82,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-02 - Chủ Nhật,93,98.92%,83.87%,1.08%,19.29,78,1,92,1,14,1,1.08%,15.05%,93,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-08-15 - Thứ 7,96,100.00%,82.29%,0.00%,13.27,79,0,96,0,17,0,0.00%,17.71%,96,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-07-21 - Thứ 3,96,97.92%,87.50%,0.00%,16.35,84,0,94,0,12,2,2.08%,12.50%,96,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-07-29 - Thứ 4,102,100.00%,88.24%,0.00%,10.76,90,0,102,0,12,0,0.00%,11.76%,102,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 1,2026-07-25 - Thứ 7,103,97.09%,89.32%,0.00%,17.55,92,0,100,0,11,3,2.91%,10.68%,103,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 2,2026-07-21 - Thứ 3,1,0.00%,0.00%,0.00%,,0,0,0,0,1,1,100.00%,100.00%,1,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 2,2026-07-27 - Thứ 2,1,0.00%,0.00%,0.00%,,0,0,0,0,1,1,100.00%,100.00%,1,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Mới Ca 2,2026-08-14 - Thứ 6,1,0.00%,0.00%,0.00%,,0,0,0,0,1,1,100.00%,100.00%,1,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-11 - Thứ 3,32,46.88%,6.25%,9.38%,58,2,3,15,3,27,17,53.12%,84.37%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-15 - Thứ 7,22,95.45%,13.64%,18.18%,58.33,3,4,21,4,15,1,4.55%,68.18%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-07-26 - Chủ Nhật,33,60.61%,12.12%,9.09%,59.5,4,3,20,3,26,13,39.39%,78.79%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-07-29 - Thứ 4,33,72.73%,15.15%,21.21%,46.4,5,7,24,7,21,9,27.27%,63.64%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-16 - Chủ Nhật,29,89.66%,20.69%,6.90%,58.33,6,2,26,2,21,3,10.34%,72.41%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-07-28 - Thứ 3,33,75.76%,18.18%,12.12%,52.17,6,4,25,4,23,8,24.24%,69.70%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-07 - Thứ 6,37,78.38%,16.22%,10.81%,56.17,6,4,29,4,27,8,21.62%,72.97%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-07-24 - Thứ 6,42,76.19%,14.29%,21.43%,56.83,6,9,32,9,27,10,23.81%,64.28%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-05 - Thứ 4,30,80.00%,20.00%,26.67%,57.5,6,8,24,8,16,6,20.00%,53.33%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-13 - Thứ 5,36,100.00%,16.67%,27.78%,71.17,6,10,36,10,20,0,0.00%,55.55%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-06 - Thứ 5,34,70.59%,17.65%,5.88%,52,6,2,24,2,26,10,29.41%,76.47%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-07-30 - Thứ 5,33,78.79%,18.18%,18.18%,51.83,6,6,26,6,21,7,21.21%,63.64%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-07-31 - Thứ 6,42,90.48%,14.29%,7.14%,55.33,6,3,38,3,33,4,9.52%,78.57%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-09 - Chủ Nhật,34,70.59%,17.65%,11.76%,66,6,4,24,4,24,10,29.41%,70.59%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-01 - Thứ 7,42,100.00%,16.67%,14.29%,59.43,7,6,42,6,29,0,0.00%,69.04%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-07-23 - Thứ 5,39,69.23%,20.51%,20.51%,61.75,8,8,27,8,23,12,30.77%,58.98%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-10 - Thứ 2,40,70.00%,20.00%,17.50%,49,8,7,28,7,25,12,30.00%,62.50%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-04 - Thứ 3,38,65.79%,21.05%,18.42%,52.88,8,7,25,7,23,13,34.21%,60.53%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-12 - Thứ 4,42,100.00%,21.43%,14.29%,69.78,9,6,42,6,27,0,0.00%,64.28%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-02 - Chủ Nhật,48,79.17%,20.83%,25.00%,59.2,10,12,38,12,26,10,20.83%,54.17%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-14 - Thứ 6,29,100.00%,34.48%,17.24%,57.4,10,5,29,5,14,0,0.00%,48.28%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-03 - Thứ 2,38,60.53%,26.32%,10.53%,53,10,4,23,4,24,15,39.47%,63.15%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-07-25 - Thứ 7,44,86.36%,25.00%,9.09%,52.36,11,4,38,4,29,6,13.64%,65.91%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-07-27 - Thứ 2,49,81.63%,30.61%,18.37%,51.93,15,9,40,9,25,9,18.37%,51.02%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-08-08 - Thứ 7,46,76.09%,32.61%,17.39%,59.53,15,8,35,8,23,11,23.91%,50.00%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-07-21 - Thứ 3,65,69.23%,27.69%,9.23%,54,18,6,45,6,41,20,30.77%,63.08%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-07-22 - Thứ 4,56,73.21%,33.93%,14.29%,78.47,19,8,41,8,29,15,26.79%,51.78%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Thuận Nam,Hàng Tồn,2026-07-20 - Thứ 2,73,71.23%,31.51%,12.33%,58.91,23,9,52,9,41,21,28.77%,56.16%,0,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-16 - Chủ Nhật,177,99.44%,81.36%,0.00%,7.22,144,0,176,0,33,1,0.56%,18.64%,177,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-15 - Thứ 7,186,95.16%,79.57%,0.00%,10.18,148,0,177,0,38,9,4.84%,20.43%,186,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-07-25 - Thứ 7,183,99.45%,74.32%,0.00%,13.38,136,0,182,0,47,1,0.55%,25.68%,183,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-07-29 - Thứ 4,294,94.56%,77.55%,0.00%,10.07,228,0,278,0,66,16,5.44%,22.45%,294,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-02 - Chủ Nhật,299,99.33%,79.26%,0.00%,14.88,237,0,297,0,62,2,0.67%,20.74%,299,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-07-27 - Thứ 2,212,93.40%,76.42%,0.00%,16.88,162,0,198,0,50,14,6.60%,23.58%,212,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-07-28 - Thứ 3,174,94.25%,77.01%,0.00%,8.3,134,0,164,0,40,10,5.75%,22.99%,174,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-14 - Thứ 6,184,99.46%,77.72%,0.00%,7.62,143,0,183,0,41,1,0.54%,22.28%,184,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-08 - Thứ 7,286,87.76%,70.98%,0.00%,9.92,203,0,251,0,83,35,12.24%,29.02%,286,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-07-20 - Thứ 2,240,99.17%,78.33%,0.00%,11.68,188,0,238,0,52,2,0.83%,21.67%,240,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-12 - Thứ 4,270,98.52%,82.59%,0.00%,12.01,223,0,266,0,47,4,1.48%,17.41%,270,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-07-23 - Thứ 5,272,99.63%,81.99%,0.00%,10.83,223,0,271,0,49,1,0.37%,18.01%,272,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-07 - Thứ 6,220,98.18%,79.09%,0.00%,10.37,174,0,216,0,46,4,1.82%,20.91%,220,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-07-24 - Thứ 6,234,99.57%,86.75%,0.00%,10.56,203,0,233,0,31,1,0.43%,13.25%,234,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-11 - Thứ 3,195,99.49%,82.56%,0.00%,7.68,161,0,194,0,34,1,0.51%,17.44%,195,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-07-22 - Thứ 4,191,100.00%,84.82%,0.00%,7.22,162,0,191,0,29,0,0.00%,15.18%,191,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-05 - Thứ 4,230,91.30%,73.91%,0.00%,11.62,170,0,210,0,60,20,8.70%,26.09%,230,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-07-21 - Thứ 3,184,99.46%,83.15%,0.00%,10.88,153,0,183,0,31,1,0.54%,16.85%,184,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-13 - Thứ 5,344,99.71%,79.65%,0.00%,11.65,274,0,343,0,70,1,0.29%,20.35%,344,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-10 - Thứ 2,187,100.00%,80.75%,0.00%,11.92,151,0,187,0,36,0,0.00%,19.25%,187,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-07-26 - Chủ Nhật,213,86.38%,70.89%,0.00%,10.13,151,0,184,0,62,29,13.62%,29.11%,213,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-07-31 - Thứ 6,339,99.41%,83.19%,0.00%,14.47,282,0,337,0,57,2,0.59%,16.81%,339,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-03 - Thứ 2,194,98.45%,74.23%,0.00%,12.1,144,0,191,0,50,3,1.55%,25.77%,194,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-06 - Thứ 5,218,95.87%,77.98%,0.00%,10.78,170,0,209,0,48,9,4.13%,22.02%,218,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-07-30 - Thứ 5,148,95.27%,79.05%,0.00%,6.88,117,0,141,0,31,7,4.73%,20.95%,148,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-04 - Thứ 3,155,84.52%,64.52%,0.00%,9.72,100,0,131,0,55,24,15.48%,35.48%,155,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-09 - Chủ Nhật,171,98.25%,83.63%,0.00%,7.16,143,0,168,0,28,3,1.75%,16.37%,171,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 1,2026-08-01 - Thứ 7,99,100.00%,76.77%,0.00%,8.72,76,0,99,0,23,0,0.00%,23.23%,99,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 2,2026-07-31 - Thứ 6,89,13.48%,7.87%,0.00%,2.71,7,0,12,0,82,77,86.52%,92.13%,89,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 2,2026-07-20 - Thứ 2,64,14.06%,12.50%,0.00%,2.38,8,0,9,0,56,55,85.94%,87.50%,64,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 2,2026-08-13 - Thứ 5,55,25.45%,14.55%,0.00%,3.25,8,0,14,0,47,41,74.55%,85.45%,55,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 2,2026-08-16 - Chủ Nhật,65,16.92%,13.85%,0.00%,2.33,9,0,11,0,56,54,83.08%,86.15%,65,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 2,2026-07-23 - Thứ 5,89,11.24%,10.11%,0.00%,2.89,9,0,10,0,80,79,88.76%,89.89%,89,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 2,2026-08-07 - Thứ 6,101,11.88%,10.89%,0.00%,4.36,11,0,12,0,90,89,88.12%,89.11%,101,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 2,2026-08-06 - Thứ 5,109,16.51%,10.09%,0.00%,2.91,11,0,18,0,98,91,83.49%,89.91%,109,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 2,2026-08-04 - Thứ 3,79,15.19%,13.92%,0.00%,3.45,11,0,12,0,68,67,84.81%,86.08%,79,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 2,2026-07-25 - Thứ 7,107,14.95%,12.15%,0.00%,2.92,13,0,16,0,94,91,85.05%,87.85%,107,Ninh Thuận,NTB,Nguyễn Duy Long
NTB - Ninh Thuận,(NTH) Phước Dinh,Hàng Mới Ca 2,2026-07-26 - Chủ Nhật,55,27.27%,23.64%,0.00%,2.31,13,0,15,0,42,40,72.73%,76.36%,55,Ninh Thuận,NTB,Nguyễn Duy Long
